index	text	labels	sentiment	review_len
1955	wang xiaoshuai directs this intricately structured and well-realized drama that presents a fascinating glimpse of urban life and the class warfare that embroils two young men .	1	positive	27
7088	i watched the brainless insanity of no such thing with mounting disbelief .	0	negative	13
961	a technically well-made suspenser . . . but its abrupt drop in iq points as it races to the finish line proves simply too discouraging to let slide .	0	negative	29
7303	a lousy movie that's not merely unwatchable , but also unlistenable .	0	negative	12
5318	so brisk is wang's pacing that none of the excellent cast are given air to breathe .	0	negative	17
4077	scotland looks wonderful , the fans are often funny fanatics , the showdown sure beats a bad day of golf .	1	positive	21
1577	"some movies blend together as they become distant memories . mention "" solaris "" five years from now and i'm sure those who saw it will have an opinion to share ."	1	positive	32
3483	a film that's flawed and brilliant in equal measure .	1	positive	10
503	performances are potent , and the women's stories are ably intercut and involving .	1	positive	14
1241	collateral damage finally delivers the goods for schwarzenegger fans .	1	positive	10
1070	a poignant , artfully crafted meditation on mortality .	1	positive	9
3204	with 'bowling for columbine , ' michael moore gives us the perfect starting point for a national conversation about guns , violence , and fear .	1	positive	26
7669	anyone not into high-tech splatterfests is advised to take the warning literally , and log on to something more user-friendly .	0	negative	21
1401	further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of dubya's axis of evil .	1	positive	24
2547	alternately hilarious and sad , aggravating and soulful , scathing and joyous . it's a masterpeice .	1	positive	17
7494	the mothman prophecies , which is mostly a bore , seems to exist only for its climactic setpiece .	0	negative	19
1326	the son's room is a triumph of gentility that earns its moments of pathos .	1	positive	15
5466	skip this dreck , rent animal house and go back to the source .	0	negative	14
898	reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .	1	positive	16
6816	overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring .	0	negative	30
6123	manages to be somewhat well-acted , not badly art-directed and utterly unengaging no matter how hard it tries to be thrilling , touching or , yikes , uproarious .	0	negative	29
3645	it will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster .	1	positive	32
663	look , this is a terrific flick replete with dazzling camera-work , dancing and music .	1	positive	16
1297	creepy , authentic and dark . this disturbing bio-pic is hard to forget .	1	positive	14
6027	a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going .	0	negative	24
789	hawke draws out the best from his large cast in beautifully articulated portrayals that are subtle and so expressive they can sustain the poetic flights in burdette's dialogue .	1	positive	29
561	viewed on its own terms , treasure planet is better-than-average family entertainment , but true fans of the stevenson's novel will likely prefer disney's more faithful 1950 live-action swashbuckling classic .	1	positive	31
4600	cheap , vulgar dialogue and a plot that crawls along at a snail's pace .	0	negative	15
1848	an enjoyable , if occasionally flawed , experiment .	1	positive	9
422	with the prospect of films like kangaroo jack about to burst across america's winter movie screens it's a pleasure to have a film like the hours as an alternative .	1	positive	30
8397	all of the filmmakers' calculations can't rescue brown sugar from the curse of blandness .	0	negative	15
4129	what's infuriating about full frontal is that it's too close to real life to make sense . what's invigorating about it is that it doesn't give a damn .	1	positive	29
4084	this film is so different from the apple and so striking that it can only encourage us to see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success .	1	positive	38
3040	a well-done film of a self-reflexive , philosophical nature .	1	positive	10
6170	i can take infantile humor . . . but this is the sort of infantile that makes you wonder about changing the director and writer's diapers .	0	negative	27
6670	let's cut to the consumer-advice bottom line : stay home .	0	negative	11
6382	marries the amateurishness of the blair witch project with the illogic of series 7 : the contenders to create a completely crass and forgettable movie .	0	negative	26
3067	"has far more energy , wit and warmth than should be expected from any movie with a "" 2 "" at the end of its title ."	1	positive	27
