index	text	labels	sentiment	review_len
3401	the year's greatest adventure , and jackson's limited but enthusiastic adaptation has made literature literal without killing its soul -- a feat any thinking person is bound to appreciate .	1	positive	30
7175	going to the website may be just as fun ( and scary ) as going to the film .	0	negative	19
1711	an edgy thriller that delivers a surprising punch .	1	positive	9
3873	with so many bad romances out there , this is the kind of movie that deserves a chance to shine .	1	positive	21
580	while the glass slipper doesn't quite fit , pumpkin is definitely a unique modern fairytale .	1	positive	16
4938	a straight-ahead thriller that never rises above superficiality .	0	negative	9
4457	such a bad movie that its luckiest viewers will be seated next to one of those ignorant pinheads who talk throughout the show .	0	negative	24
7255	murder and mayhem of this sort quickly becomes monotonous .	0	negative	10
5155	bears about as much resemblance to the experiences of most battered women as spider-man does to the experiences of most teenagers .	0	negative	22
1358	writer/director mark romanek spotlights the underlying caste system in america . it's a scathing portrayal .	1	positive	16
6970	the situations and jokes are as predictable and as lowbrow as the endless pratfalls the boys take in their high heels .	0	negative	22
1336	by the end of the movie , you're definitely convinced that these women are spectacular .	1	positive	16
3350	a funny and touching film that is gorgeously acted by a british cast to rival gosford park's .	1	positive	18
371	romanek keeps the film constantly taut . . . reflecting the character's instability with a metaphorical visual style and an unnerving , heartbeat-like score .	1	positive	25
2871	fontaine's direction , especially her agreeably startling use of close-ups and her grace with a moving camera , creates sheerly cinematic appeal .	1	positive	23
4306	there's no getting around the fact that this is revenge of the nerds revisited -- again .	0	negative	17
6621	schmaltzy and unfunny , adam sandler's cartoon about hanukkah is numbingly bad , little nicky bad , 10 worst list bad .	0	negative	22
7595	the filmmaker ascends , literally , to the olympus of the art world , but he would have done well to end this flawed , dazzling series with the raising of something other than his own cremaster .	0	negative	38
383	as green-guts monster movies go , it's a beaut .	1	positive	10
214	you walk out of the good girl with mixed emotions  disapproval of justine combined with a tinge of understanding for her actions .	1	positive	24
307	the art direction and costumes are gorgeous and finely detailed , and kurys' direction is clever and insightful .	1	positive	19
5528	. . . tara reid plays a college journalist , but she looks like the six-time winner of the miss hawaiian tropic pageant , so i don't know what she's doing in here . . .	0	negative	36
930	spectators will indeed sit open-mouthed before the screen , not screaming but yawning .	0	negative	14
3176	it's the kind of movie that , aside from robert altman , spike lee , the coen brothers and a few others , our moviemakers don't make often enough .	1	positive	30
7129	too lazy to take advantage of its semi-humorous premise .	0	negative	10
7805	nearly every attempt at humor here is doa .	0	negative	9
1133	jaglom . . . put[s] the audience in the privileged position of eavesdropping on his characters	1	positive	16
2007	while the film is not entirely successful , it still manages to string together enough charming moments to work .	1	positive	20
3979	. . . the story , like ravel's bolero , builds to a crescendo that encompasses many more paths than we started with .	1	positive	24
3434	the difference between cho and most comics is that her confidence in her material is merited .	1	positive	17
6870	it's a movie forged in the fires of chick flick hell .	0	negative	12
2553	an uncomfortable movie , suffocating and sometimes almost senseless , the grey zone does have a center , though a morbid one .	1	positive	23
6069	director uwe boll and the actors provide scant reason to care in this crude '70s throwback .	0	negative	17
6602	every bit as bogus as most disney live action family movies are -- no real plot , no real conflict , no real point .	0	negative	25
480	quite funny for the type of movie it is . . .	1	positive	12
642	this one aims for the toilet and scores a direct hit .	0	negative	12
8055	the sweetest thing leaves an awful sour taste .	0	negative	9
837	eight crazy nights is a showcase for sandler's many talents .	1	positive	11
1051	unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners .	1	positive	29
582	if anything , see it for karen black , who camps up a storm as a fringe feminist conspiracy theorist named dirty dick .	0	negative	24
5335	two big things are missing -- anything approaching a visceral kick , and anything approaching even a vague reason to sit through it all .	0	negative	25
130	it's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru .	1	positive	18
3677	those who want to be jolted out of their gourd should drop everything and run to ichi .	1	positive	18
7902	the april 2002 instalment of the american war for independence , complete with loads of cgi and bushels of violence , but not a drop of human blood .	0	negative	29
